supplier_id,supplier_name,contact_email,phone,country,rating,established_year,product_count,has_products,net_sales,units_sold,units_returned,return_amount,low_stock_products,current_stock,return_rate,revenue_share
1141,Sandoval LLC,gallagherstacie@bradford.com,(439)555-9059,Japan,4.5,2004.0,9,True,3557424.88657,3607.0,0.0,0.0,2.0,123744.0,0.0,0.0056533312989360965
1142,Weaver-Thompson,davisjesse@smith.com,793-325-2500x29218,India,3.7,2010.0,4,True,2789783.24284,1842.0,23.0,27047.55746,1.0,78197.0,0.01248642779587405,0.004433422890680189
1143,Bush-Bates,,+1-452-289-5392x6442,France,2.8,2018.0,5,True,2620813.72787,2378.0,0.0,0.0,0.0,31904.0,0.0,0.004164902632908288
1144,"Fry, Myers and Gamble",whitelucas@walker.com,713-655-2157x04331,France,1.4,1976.0,4,True,1076638.03638,1500.0,26.0,6351.18028,0.0,52092.0,0.017333333333333333,0.0017109543286972187
1145,Le Inc,akim@wilkerson.biz,(286)717-9327x104,Canada,3.6,2004.0,5,True,2172505.20137,2150.0,7.0,5609.43495,1.0,24656.0,0.0032558139534883722,0.0034524668949084823
1146,Lynn-Jones,pamelamartin@payne.com,+1-597-506-2962x015,China,,2006.0,8,True,2369934.52539,3601.0,27.0,31869.37663,0.0,37982.0,0.007497917245209664,0.003766214454561447
1147,Terry-Bowen,donna43@williams.net,520.450.6149x7310,Germany,3.7,2009.0,2,True,624342.28224,654.0,10.0,5973.7065,0.0,33764.0,0.01529051987767584,0.0009921822323674615
1148,"Carter, Miller and Anthony",kristen77@baker.com,(452)370-4774x3490,Mexico,3.6,2014.0,4,True,1449201.07308,1664.0,0.0,0.0,0.0,24406.0,0.0,0.0023030180667551053
1149,Barnett PLC,,(487)393-7416x08989,China,2.8,1998.0,6,True,2294002.72444,2648.0,0.0,0.0,0.0,108859.0,0.0,0.00364554637566095
1150,Thompson-Joyce,lindseymartinez@miller-vega.com,+1-929-245-1168x6854,Vietnam,3.6,1992.0,4,True,751005.54329,1867.0,15.0,1646.03418,0.0,53228.0,0.008034279592929834,0.001193470917568542
1151,"Dean, Mills and Barnes",khernandez@aguilar.com,001-914-285-6467,United Kingdom,3.6,,3,True,1196968.5828300002,1277.0,0.0,0.0,0.0,28974.0,0.0,0.001902179292302781
1152,Hill and Sons,vwilliams@young.com,6549447132,Brazil,3.3,2023.0,3,True,1821688.8965099999,1557.0,12.0,10268.716250000001,1.0,11147.0,0.007707129094412331,0.0028949622785975565
1153,Adams-Butler,lopezjason@figueroa-malone.com,2824148628,Australia,2.3,,6,True,2621744.31592,2768.0,9.0,11906.21223,0.0,74388.0,0.0032514450867052024,0.004166381489867248
1154,Golden and Sons,wrightstephen@bush-hill.info,761.403.5797x27985,India,1.4,,6,True,2044715.13293,2548.0,4.0,360.8044,1.0,53637.0,0.0015698587127158557,0.003249387528051745
1155,Curry-Barker,anthony02@chan.com,,Germany,4.0,2022.0,6,True,2553425.32628,2706.0,31.0,28865.053359999998,1.0,48414.0,0.011456023651145602,0.004057811416075501
1156,Woodard-York,dking@byrd-holloway.biz,001-610-385-8994,Japan,1.4,,10,True,4853447.14707,4021.0,18.0,13318.98716,0.0,62372.0,0.004476498383486694,0.007712923122522556
1157,Brown-Mcneil,michelle44@hernandez.com,+1-565-720-7446x660,Vietnam,4.9,2005.0,5,True,1271211.26745,1341.0,21.0,11249.5988,0.0,35352.0,0.015659955257270694,0.0020201630884649456
1158,"Reeves, Parks and Little",qknox@romero-bruce.net,(341)572-4825,France,4.6,1980.0,7,True,3318340.9864,2657.0,7.0,14470.25006,2.0,68540.0,0.0026345502446368085,0.0052733877895157245
1159,Walker-Savage,vfrench@green-carter.com,809.299.1738x1684,India,3.2,2013.0,2,True,643511.28062,722.0,0.0,0.0,1.0,342.0,0.0,0.0010226449130891328
1160,Taylor and Sons,robert97@stewart.com,001-917-352-5007x43292,Japan,4.2,2016.0,9,True,4179862.85033,3744.0,36.0,41188.00034,2.0,86430.0,0.009615384615384616,0.006642487257071663
1161,Mendez Ltd,epowell@smith-ferguson.com,6584300335,Canada,2.8,1996.0,4,True,963674.29124,1836.0,13.0,0.0,1.0,21965.0,0.007080610021786492,0.001531436419982989
1162,Reyes PLC,gary04@bryant-meyer.net,,France,2.7,1998.0,5,True,1893200.59894,2220.0,27.0,43995.511510000004,0.0,16566.0,0.012162162162162163,0.0030086060963810217
1163,Richardson Ltd,brooksdanielle@dean.com,,Vietnam,4.3,1981.0,6,True,3194087.2490100004,2505.0,8.0,6802.1558,2.0,51400.0,0.0031936127744510976,0.005075928232393787
1164,Stanley-Bates,cindy26@hunt.com,411-273-9348x3564,Brazil,3.3,1996.0,9,True,3376742.4885400003,3085.0,5.0,747.969,1.0,91882.0,0.0016207455429497568,0.005366197349936629
1165,"Crawford, Clark and Fitzpatrick",jimmy01@conley.info,(618)911-4374,France,4.0,,7,True,3552663.3159600003,3809.0,26.0,13605.3628,2.0,114536.0,0.006825938566552901,0.005645764382691925
1166,Garcia and Sons,phelpsmichael@edwards.com,7227557941,China,3.3,2017.0,7,True,1833390.07853,2890.0,10.0,12219.95366,1.0,19678.0,0.0034602076124567475,0.00291355737495446
1167,Wilson Group,ynelson@jefferson.com,920-421-6979,United Kingdom,3.3,2010.0,11,True,5171940.70139,4916.0,27.0,46066.85504,3.0,58115.0,0.005492270138323841,0.008219061589688539
1168,"James, Howard and Johnson",timothyfreeman@alexander-brown.com,3898935889,Australia,1.1,2019.0,6,True,2113836.03181,2557.0,26.0,20947.812790000004,0.0,14166.0,0.010168165819319515,0.0033592319670795686
1169,"Barber, Olson and Alvarado",jhernandez@brown.info,821.575.3540x8386,India,2.4,1984.0,3,True,1214300.32801,1276.0,3.0,0.0,1.0,10238.0,0.0023510971786833857,0.001929722276516216
1170,Stevens PLC,fmiller@stewart-hooper.com,666-508-8019,France,4.9,2008.0,6,True,4304579.67626,2797.0,0.0,0.0,0.0,43369.0,0.0,0.006840682737795881
1171,"Powers, Clements and Cox",velasquezmegan@castro-harvey.info,001-757-311-3055x488,France,2.2,2011.0,8,True,1916193.27182,2835.0,26.0,5513.612480000001,1.0,31723.0,0.009171075837742505,0.003045145222682584
1172,Prince Group,lydianewton@rodriguez-carr.com,363-973-5160,United States,2.1,2006.0,2,True,188189.30525,750.0,15.0,4757.22764,1.0,11474.0,0.02,0.00029906365514878165
1173,Barrett-Blanchard,tamarasmith@williams.info,529.622.1699x58669,France,1.5,1993.0,8,True,4897859.890310001,2926.0,2.0,2140.29234,1.0,65446.0,0.000683526999316473,0.007783502251931075
1174,Stuart-Waller,iballard@morrison-tanner.net,785-383-3394x5228,Australia,1.2,,9,True,3638080.43973,2992.0,19.0,26713.8648,1.0,107850.0,0.006350267379679145,0.00578150619444375
1175,Hart-Aguilar,icraig@rich-henderson.com,610.562.0034x24420,Germany,2.2,2006.0,6,True,3446437.7622300005,2999.0,21.0,24742.17246,1.0,47610.0,0.007002334111370457,0.005476954564692466
1176,"Johnson, Cervantes and Garcia",juliahoffman@dixon.com,001-906-566-5800x439,India,4.3,1979.0,3,True,2055416.7860599998,1211.0,3.0,5589.81,1.0,19728.0,0.002477291494632535,0.0032663942091537366
1177,"Bush, Holland and Fischer",kimberlybrandt@cole-lucero.com,,Mexico,4.7,2011.0,4,True,987544.40815,1815.0,5.0,0.0,0.0,39935.0,0.0027548209366391185,0.0015693699486840486
1178,Silva LLC,riverajenna@williams.org,5944798515,France,,1995.0,5,True,2189988.631,1904.0,20.0,31493.016900000002,1.0,23092.0,0.01050420168067227,0.003480250930577982
1179,"Jones, Wagner and Perry",odavis@alvarado.com,539-287-8015x7399,Australia,2.4,1981.0,5,True,2049887.25909,2001.0,24.0,29412.8848,0.0,80900.0,0.01199400299850075,0.003257606884365566
1180,"Blackwell, James and Hogan",cruzamber@johnson-black.com,,Australia,4.5,1989.0,3,True,1341913.59436,1051.0,24.0,11937.35189,0.0,20661.0,0.022835394862036156,0.002132520675869497
1181,Santiago and Sons,nhouston@poole.biz,+1-312-507-5011x0248,India,1.8,1997.0,4,True,1580084.21982,1438.0,10.0,4091.1129,0.0,40265.0,0.006954102920723227,0.0025110128420662743
1182,Russell-Hayes,bhamilton@nunez-nichols.org,390-615-8144,Vietnam,1.6,2013.0,7,True,3103470.73168,2182.0,11.0,11037.74172,0.0,78189.0,0.005041246562786435,0.004931923731959708
1183,James-Short,wellsamanda@francis.com,+1-824-350-8821x0099,Vietnam,3.5,2011.0,5,True,1894256.35584,2173.0,18.0,9219.50784,1.0,50828.0,0.008283479061205707,0.0030102838671610516
1184,Clark-Figueroa,jason82@white.com,612.390.8781,Japan,3.6,1995.0,11,True,4322973.00692,4112.0,18.0,30177.63996,1.0,122563.0,0.004377431906614786,0.0068699127553584205
1185,Garcia-Swanson,wlynn@lambert.com,791-735-7759x4929,Vietnam,2.9,1992.0,6,True,2282172.9718,1906.0,0.0,0.0,0.0,90418.0,0.0,0.0036267469595128088
1186,Jackson-Edwards,jenniferdavidson@larsen-taylor.com,577.654.7812x9142,Brazil,2.8,1993.0,4,True,1519180.8899800002,1839.0,2.0,4498.11528,0.0,26065.0,0.001087547580206634,0.002414227467315643
1187,"Mercado, Jones and Jones",atkinsoncrystal@riley.com,-3697,United Kingdom,3.2,1977.0,8,True,4095238.38857,2821.0,5.0,10834.6836,0.0,52677.0,0.001772421127259837,0.006508005115191585
1188,Mason-Davis,wayne39@martin.com,001-392-675-0373,Australia,2.9,1978.0,2,True,242643.82228,685.0,6.0,2732.52924,0.0,31232.0,0.008759124087591242,0.0003856008092166979
1189,Young-Barnett,paul70@hooper.com,,Brazil,,2020.0,7,True,3225239.30217,2891.0,4.0,3173.54246,0.0,49229.0,0.0013836042891732965,0.0051254339514942545
1190,Kaufman-Walker,wgomez@sparks-eaton.com,327.523.1843x22259,Japan,2.5,1999.0,1,True,343092.95127,298.0,3.0,3879.97749,0.0,0.0,0.010067114093959731,0.0005452309413985098
1191,Shepherd-Cortez,eleonard@garza.biz,,Brazil,3.5,1996.0,1,True,459827.95516,321.0,0.0,0.0,1.0,178.0,0.0,0.0007307419984735804
1192,Jackson and Sons,kgreene@smith.com,437-497-7236,Vietnam,4.4,2013.0,5,True,1692687.02493,1924.0,8.0,3150.21824,2.0,19317.0,0.004158004158004158,0.0026899571579054047
1193,"Keller, Baker and Ramsey",sandra99@hall.com,403-988-6291,Brazil,4.7,2016.0,6,True,2955462.8437200002,2451.0,0.0,0.0,0.0,21468.0,0.0,0.00469671493566086
1194,"Greene, Rich and Schmidt",davisdonna@ryan.biz,465.608.6376x59916,France,1.3,2016.0,5,True,2070725.04827,1796.0,15.0,541.73816,2.0,70785.0,0.008351893095768375,0.003290721547226518
1195,Cannon-Kent,campbellnancy@scott-smith.com,001-781-380-6356,India,3.7,2016.0,7,True,1315205.68214,2172.0,24.0,17131.14012,2.0,45075.0,0.011049723756906077,0.002090077425232617
1196,Simmons PLC,jose86@diaz.com,(488)372-5887x44956,Canada,1.7,2006.0,11,True,4105531.14872,4969.0,21.0,4758.56492,1.0,84096.0,0.004226202455222379,0.006524361998320196
1197,"Hall, Logan and Avery",lewisrichard@owen-mendez.com,(360)612-7961,India,3.0,2022.0,6,True,2779876.4843,2496.0,15.0,15298.72354,1.0,49687.0,0.006009615384615385,0.004417679427385541
1198,Wood PLC,ramseysarah@mendez-meyer.org,2275703843,United States,3.4,1986.0,2,True,557187.65355,965.0,0.0,0.0,0.0,14418.0,0.0,0.0008854625189942138
1199,"Jackson, Johnson and Allen",cantrellchristopher@chan-gomez.biz,(693)580-1184x8955,Australia,2.8,2018.0,6,True,3289155.1376,2909.0,8.0,10213.437510000002,0.0,30440.0,0.002750085940185631,0.005227006691455171
1200,"Mccarty, Gibson and Powell",greenrichard@hansen.com,918-248-9476x97357,Japan,4.1,1990.0,3,True,1207086.98174,1692.0,10.0,2454.2742,0.0,15896.0,0.00591016548463357,0.0019182590868387034
1201,Wilson-Jones,ericahall@gutierrez-gomez.net,4439416518,Japan,3.7,2003.0,7,True,2020489.48496,2774.0,3.0,1874.91795,0.0,37678.0,0.0010814708002883922,0.003210889002215586
1202,Gomez-Shannon,ian37@gonzalez.com,933.295.2111,China,2.7,1987.0,7,True,2849368.83246,3403.0,0.0,0.0,1.0,93047.0,0.0,0.004528114160209452
1203,"Rubio, Charles and Watson",travis94@white-duran.net,,India,2.5,2020.0,3,True,1296274.48074,1149.0,0.0,0.0,0.0,12290.0,0.0,0.002059992642893257
1204,"Parsons, Bryant and Martinez",astewart@craig.org,655-994-2843,United Kingdom,4.3,1989.0,4,True,2015466.65257,1819.0,20.0,21613.351280000003,0.0,23019.0,0.010995052226498075,0.0032029068981754144
1205,"Cooper, White and Coleman",xhaynes@dickerson-ramirez.com,001-829-531-4386,Brazil,2.6,1999.0,6,True,2969720.9537,2289.0,3.0,2145.11022,1.0,78396.0,0.001310615989515072,0.004719373409692991
1206,Marsh Ltd,thomassmith@porter-cowan.net,-9706,Brazil,1.4,1996.0,7,True,1956177.7818800001,3399.0,37.0,27967.45633,1.0,44023.0,0.010885554574874964,0.0031086871636658475
1207,Lewis LLC,,-7192,India,4.3,2005.0,2,True,619463.29674,691.0,0.0,0.0,1.0,22868.0,0.0,0.0009844287246157351
1208,Kelly-Nunez,champton@james.info,,United States,3.2,2008.0,2,True,943809.95759,680.0,0.0,0.0,0.0,6793.0,0.0,0.0014998687375338082
1209,"Carter, Adams and Newman",pam59@sheppard.com,(334)913-2611,China,2.0,2014.0,4,True,2252820.99062,1505.0,8.0,10871.2216,0.0,39721.0,0.0053156146179402,0.0035801018498670305
1210,"Brown, Wise and Warren",garciachristine@pena.com,234.772.2820,United Kingdom,3.5,2020.0,7,True,3028610.35644,2556.0,8.0,14055.26096,1.0,41562.0,0.003129890453834116,0.0048129583241468534
1211,Lin-Mcdonald,,(488)645-7831x74564,France,3.3,2017.0,7,True,2831034.44079,2427.0,6.0,10219.27128,3.0,25689.0,0.002472187886279357,0.004498977806363651
1212,Smith and Sons,justin80@weeks.com,001-464-893-0853x68663,Brazil,3.0,,7,True,1941981.67017,2899.0,12.0,7044.7955999999995,1.0,62532.0,0.004139358399448086,0.0030861272150478694
1213,Walker-Miller,zacharymarsh@aguirre.net,963-512-2417x974,Japan,2.5,1997.0,3,True,523437.71043999994,1293.0,11.0,8971.98654,0.0,6573.0,0.008507347254447023,0.0008318283269016742
1214,Smith-Williams,lopezcurtis@martinez-gonzales.com,912.707.3564,Brazil,1.4,2023.0,5,True,2480306.94158,1663.0,10.0,9374.84828,2.0,42764.0,0.006013229104028864,0.003941614316788123
1215,Terry-Johnson,bridgesstephanie@adams.com,-7818,United States,4.3,2019.0,6,True,3439873.76522,2762.0,20.0,27007.379,0.0,47652.0,0.00724112961622013,0.005466523297434273
1216,Rojas Inc,stevenwise@wade.com,,India,2.8,1977.0,2,True,1072192.42508,914.0,8.0,8325.36292,0.0,6534.0,0.0087527352297593,0.0017038895235905601
1217,Smith-Bauer,fosterjohn@perkins.info,001-292-751-3271x950,United States,4.3,1977.0,8,True,4994530.07926,3963.0,8.0,14325.9112,3.0,80140.0,0.0020186727226848347,0.007937127028923073
1218,"Moore, Herrera and Rodriguez",jhall@sherman.com,6659240778,Germany,2.3,1998.0,7,True,2940542.92035,2889.0,12.0,20416.68504,1.0,51397.0,0.004153686396677051,0.004673004731663643
1219,Knight PLC,mario74@rocha.com,744.585.7086x209,France,2.5,2006.0,6,True,2372928.0456,2041.0,29.0,28815.95726,2.0,41297.0,0.014208721215090642,0.0037709716488907156
1220,Le-Barrett,rlee@cannon-moore.com,565-311-8102x20317,Brazil,4.2,1980.0,2,True,101955.66302,750.0,15.0,0.0,1.0,18491.0,0.02,0.00016202426171547105
1221,Duncan Group,sfox@scott.com,7372170586,India,2.2,2020.0,6,True,3084116.48016,2760.0,0.0,0.0,0.0,43969.0,0.0,0.0049011666536307825
1222,"Baker, Williams and Jones",christian38@garcia.net,(933)883-9288x6195,Mexico,3.9,2014.0,5,True,1512145.5665499999,1988.0,3.0,1035.85131,0.0,72632.0,0.0015090543259557343,0.0024030471851134495
1223,Jackson and Sons,qwagner@ferguson.info,(558)855-6659x398,China,1.2,2000.0,5,True,1758334.46206,1947.0,9.0,15969.80816,0.0,50201.0,0.004622496147919877,0.002794281696822037
1224,"Howe, King and Nixon",amoyer@johnson.com,404-333-5048x8899,Mexico,1.6,,5,True,1015788.6521800001,2156.0,8.0,4285.0048,0.0,12876.0,0.0037105751391465678,0.0016142546824116364
1225,Stevens and Sons,josephpreston@hall.com,001-369-631-5727,United Kingdom,,1984.0,8,True,4182554.72595,3417.0,4.0,6074.76137,2.0,63413.0,0.001170617500731636,0.006646765088700053
1226,Cross PLC,dmiller@bailey-montoya.biz,739-406-0480,Brazil,3.3,2000.0,5,True,1484451.74415,2338.0,0.0,0.0,0.0,36839.0,0.0,0.0023590371615843085
1227,Shaw-Walker,nunezwendy@mullins-johnston.com,264.862.2517,China,3.9,1999.0,6,True,1100966.59931,1912.0,1.0,544.30944,0.0,78823.0,0.0005230125523012552,0.0017496164032752477
1228,Miller-Shaw,kathleencastillo@freeman.org,789.383.3146,United Kingdom,5.0,2006.0,4,True,1046687.1794200001,1312.0,9.0,9820.60992,0.0,25477.0,0.006859756097560976,0.0016633575072657527
1229,Powers Group,michael55@rios.com,+1-279-527-0335x211,India,2.8,2018.0,5,True,1750759.0384,1560.0,4.0,3341.6104,1.0,54855.0,0.002564102564102564,0.0027822431068179423
1230,"Mcintosh, Melton and Wilkins",cooperlinda@cole-johnson.com,001-283-638-8487x9206,Brazil,3.2,1994.0,9,True,4697681.67059,3326.0,9.0,15866.50851,1.0,93436.0,0.0027059530968129887,0.007465386246395531
1231,Brown and Sons,brian01@guerrero-alvarado.com,904-363-6815,Mexico,1.7,1989.0,2,True,424826.60866,886.0,0.0,0.0,0.0,3006.0,0.0,0.0006751191212568689
1232,Gonzalez Group,williamssandra@cook-long.com,6558543840,Germany,2.4,2004.0,9,True,3430592.41303,3409.0,18.0,21936.1911,1.0,88036.0,0.005280140803754767,0.005451773707350092
1233,Raymond LLC,edwardprince@taylor.org,+1-536-439-2649x5782,Canada,1.3,2020.0,7,True,3188543.17835,3057.0,0.0,0.0,2.0,85557.0,0.0,0.0050671177952981185
1234,"Weaver, Mcbride and Huffman",haley82@forbes-daugherty.com,+1-892-851-8812x5205,Canada,3.3,1995.0,3,True,1843111.5133200001,1609.0,16.0,21507.37086,0.0,1449.0,0.009944064636420136,0.0029290063284309912
1235,Ramos-Peck,edwin31@lopez.org,499-993-9330x517,Japan,1.5,2010.0,4,True,2243598.15387,1813.0,15.0,23502.23616,0.0,46308.0,0.00827357970215113,0.0035654452504092064
1236,"Banks, White and Hughes",mtaylor@johnson.com,(233)831-2797x57366,India,4.5,2008.0,7,True,3250776.13695,3068.0,5.0,4061.4374799999996,0.0,65035.0,0.0016297262059973925,0.005166016168109019
1237,"Edwards, Carr and Newton",meyershannon@rich.net,-9879,India,4.6,1991.0,1,True,136926.32172,376.0,0.0,0.0,0.0,7975.0,0.0,0.00021759837098745657
1238,Ayala-Mitchell,robertoaustin@vaughn.info,+1-271-481-2982x6657,Canada,3.5,2016.0,8,True,4653752.8822,3374.0,13.0,26902.12626,2.0,114758.0,0.0038529934795494963,0.007395576200576411
1239,Garza-Marquez,nicoledavis@holt-meadows.com,001-811-817-5186x892,Australia,3.9,,4,True,1286782.6389199998,1905.0,4.0,842.30144,3.0,20966.0,0.002099737532808399,0.002044908550282296
1240,Tate LLC,fernandothomas@williams.info,221-923-0940x7778,United States,2.1,2011.0,6,True,3198363.00005,2564.0,7.0,9304.30242,0.0,23460.0,0.002730109204368175,0.005082723101702804
1241,Robinson Ltd,,-1251,Vietnam,3.2,1994.0,3,True,1348749.75004,1114.0,6.0,11227.35744,1.0,9646.0,0.005385996409335727,0.002143384447868182
1242,Nash Ltd,mark10@butler.com,+1-749-899-8279x50145,Vietnam,3.8,2001.0,7,True,3252050.03461,2936.0,0.0,0.0,1.0,37109.0,0.0,0.0051680406003156145
1243,Chang PLC,carterdennis@villarreal.com,001-739-601-9817x946,Germany,2.3,1997.0,8,True,2909883.99214,3470.0,11.0,2795.90472,1.0,101791.0,0.003170028818443804,0.00462428266894469
1244,"Andrews, Hanson and Ho",ostone@vasquez-white.org,843.801.0713,India,2.9,1990.0,8,True,3655272.44477,3266.0,7.0,9245.53392,0.0,47902.0,0.0021432945499081446,0.005808827108667692
1245,Cook PLC,alexharris@king-jones.com,785.901.5569x90235,United States,2.0,1985.0,4,True,1529561.77824,1147.0,5.0,8583.90266,2.0,28819.0,0.004359197907585004,0.0024307244004575256
1246,Robles-Brewer,dmoore@huang.com,249.758.8039x55124,Australia,1.6,2004.0,5,True,1634055.87334,2028.0,19.0,16502.60606,0.0,71644.0,0.009368836291913214,0.0025967826468629514
1247,Sims-Kirby,hlopez@thornton-edwards.com,,China,2.6,1990.0,3,True,1152518.0256700001,1373.0,1.0,946.35845,0.0,13384.0,0.0007283321194464676,0.0018315400703767016
1248,Strickland Inc,zhunter@stein-moore.com,384.252.1823x0768,Brazil,3.4,2018.0,4,True,2550841.75116,1684.0,0.0,0.0,2.0,30364.0,0.0,0.004053705691694871
1249,Randolph-Mcdaniel,,7949353344,Canada,1.5,1998.0,6,True,1905503.8029800002,2247.0,28.0,28565.30414,1.0,39246.0,0.012461059190031152,0.0030281579044147233
1250,"Wilson, Hernandez and Hill",mullenanita@clark.net,,Brazil,3.2,1993.0,8,True,2603638.2932,3250.0,29.0,39039.84112,2.0,70432.0,0.008923076923076922,0.004137608051718589
1251,Berger-Williams,bbrown@white-carlson.org,+1-979-354-5381x7921,Canada,4.3,2014.0,3,True,1020333.56302,1305.0,0.0,0.0,0.0,26571.0,0.0,0.001621477290765124
1252,Collins-Newman,oruiz@callahan.com,(962)955-7701x715,United Kingdom,4.8,1987.0,8,True,3352241.86473,3372.0,28.0,27071.43834,1.0,42448.0,0.00830367734282325,0.00532726184241504
1253,Campbell LLC,williamsullivan@robles.com,,France,1.5,2005.0,5,True,2122072.39495,1989.0,0.0,0.0,0.0,95351.0,0.0,0.0033723208982625007
1254,Jones-Clark,bmueller@cobb.com,001-897-319-9758x1724,India,3.5,2014.0,2,True,1431562.81635,1012.0,15.0,22638.7332,1.0,13351.0,0.014822134387351778,0.0022749879854435297
1255,"Rodriguez, Cervantes and Wise",pmurphy@brown.org,001-602-627-8469x97335,China,3.0,2011.0,2,True,1275406.7002,947.0,0.0,0.0,0.0,14718.0,0.0,0.0020268303188449035
1256,Robbins-Herman,aguilarcheryl@powell.com,-3087,United States,3.3,2021.0,6,True,2215494.6607,2009.0,14.0,9501.18411,1.0,37394.0,0.006968641114982578,0.0035207841928708737
1257,"Flores, Reyes and James",,(842)420-1027,Vietnam,4.9,2012.0,1,True,556520.6169,476.0,4.0,4326.1074,0.0,0.0,0.008403361344537815,0.0008844024884127618
1258,Taylor Group,senglish@conrad.biz,-4218,Mexico,3.1,1999.0,9,True,5001366.28567,4295.0,13.0,27023.69823,1.0,71061.0,0.0030267753201396975,0.007947990881540043
1259,"Shaw, Jenkins and Payne",arthur09@bush-wilson.info,001-912-384-7818x913,Vietnam,3.8,2003.0,2,True,1005639.33869,806.0,0.0,0.0,1.0,745.0,0.0,0.0015981257595403923
1260,"Schultz, Yates and Edwards",bergeramanda@harrison.info,001-656-654-4209,India,3.4,2022.0,1,True,412803.13668,209.0,0.0,0.0,0.0,10676.0,0.0,0.0006560118533218449
1261,Soto PLC,ashleydouglas@lamb-weber.com,312.481.4429x4440,Mexico,2.3,2008.0,4,True,2629192.13703,1518.0,2.0,3807.592,1.0,54330.0,0.0013175230566534915,0.004178217298502026
1262,"Stevenson, Hopkins and Wood",josehaynes@white-rose.com,212-692-7663x72395,India,3.7,2018.0,3,True,790344.01887,1208.0,0.0,0.0,0.0,23130.0,0.0,0.0012559862038612837
1263,Williams Group,ealvarez@vaughan.biz,742.886.0476x5801,Mexico,4.8,1994.0,2,True,819587.35758,1088.0,0.0,0.0,2.0,12079.0,0.0,0.001302458662812914
1264,"Hull, Garrison and Rogers",leah49@murray-leonard.com,001-393-385-2580x0106,China,3.8,2005.0,3,True,2106906.3961300002,1245.0,5.0,9997.0512,0.0,30523.0,0.004016064257028112,0.003348219640037088
1265,"Griffin, Robinson and Campbell",austinharvey@mays.com,+1-611-919-2692x124,Mexico,3.7,2000.0,7,True,3744335.95193,2744.0,1.0,2319.11326,1.0,87972.0,0.00036443148688046647,0.005950363621363008
1266,"Mayer, Fowler and Livingston",kayla54@norman.com,(465)904-4271x7396,India,2.4,1991.0,5,True,2898367.5693800002,1772.0,5.0,10203.59925,1.0,36743.0,0.0028216704288939053,0.00460598118533876
1267,Thomas Group,christinarodriguez@baldwin-garcia.com,894-670-7200,Germany,3.8,2014.0,9,True,3398548.19861,3314.0,17.0,2564.3784,2.0,51590.0,0.0051297525648762825,0.00540085019775912
1268,Graves Group,robertsonshelby@mendoza-powell.com,-3381,Germany,3.6,2001.0,7,True,3867341.1875799997,3442.0,10.0,5421.0528,3.0,79887.0,0.002905287623474724,0.006145839104558279
1269,Brown-Shea,diazmelissa@miller-stevens.com,+1-932-580-6346x1571,Japan,1.0,1985.0,6,True,3362288.85858,2485.0,9.0,16605.28584,0.0,35289.0,0.0036217303822937627,0.005343228162605482
1270,Johnson Inc,tracybrown@schneider.info,9054050613,Japan,4.9,,4,True,2170693.49935,1519.0,7.0,5940.02952,0.0,15981.0,0.004608294930875576,0.0034495878034137674
1271,"Riley, Buckley and Johnson",tracysmith@williams.com,+1-504-317-9291x1179,United Kingdom,,1986.0,5,True,2258042.1101599997,1925.0,36.0,48988.10416,0.0,49867.0,0.0187012987012987,0.0035883990646929566
1272,Simmons Ltd,rnguyen@gardner.com,,India,4.2,2022.0,3,True,1121168.26068,1380.0,0.0,0.0,0.0,20037.0,0.0,0.0017817201547682682
1273,"Williams, Garcia and Boone",bstrickland@miller-smith.com,,China,3.3,1996.0,3,True,1729854.87699,1252.0,4.0,6852.97536,0.0,13128.0,0.003194888178913738,0.002749022967603391
1274,"Holt, Carlson and Love",burtonkimberly@barnes-grant.com,581-695-8837,Vietnam,4.8,2004.0,6,True,2764025.7464,2496.0,6.0,6767.02622,0.0,44512.0,0.002403846153846154,0.004392490006515518
1275,Lee and Sons,kjimenez@livingston.com,(345)397-0108x22078,United Kingdom,,1996.0,9,True,3698645.0168,3902.0,25.0,21923.09639,2.0,100686.0,0.006406970784213224,0.005877753235512488
1276,Griffith PLC,robert53@nguyen.com,001-963-463-1797x0623,Australia,3.4,2000.0,6,True,1736451.84415,2037.0,0.0,0.0,1.0,27241.0,0.0,0.0027595066298345956
1277,Brooks-Ellis,crystalcantrell@rogers.org,5426177625,Canada,1.4,2005.0,3,True,2204240.64272,1285.0,0.0,0.0,0.0,13726.0,0.0,0.003502899713475311
1278,"Moore, Norton and Cisneros",,797.874.0633,Germany,2.1,2012.0,8,True,3320408.068,3557.0,20.0,11222.417,2.0,56515.0,0.0056227157717177395,0.0052766727210263945
1279,"Walker, Pennington and Shah",butlerbradley@quinn-gordon.biz,667.517.7318x06325,United States,2.9,2018.0,5,True,1749882.40202,2378.0,18.0,12031.6122,1.0,20903.0,0.007569386038687973,0.00278084998790669
1280,"Duarte, Smith and Caldwell",jacquelinehodge@silva.com,001-862-657-0165x804,Mexico,3.6,1998.0,3,True,568726.76585,1460.0,0.0,0.0,0.0,29167.0,0.0,0.0009038000599986075
1281,"Shah, Daniels and Norton",olivermatthew@robertson.com,4163579055,Germany,5.0,2019.0,3,True,988572.0084800001,751.0,0.0,0.0,0.0,14981.0,0.0,0.0015710029740587566
