product_id,product_name,category,supplier_id,unit_price,weight_kg,is_active,supplier_name,country,rating,supplier_status,inventory_record_count,has_inventory,units_sold,gross_sales,discount_amount,sales_net,units_returned,return_amount,return_count,current_stock,reorder_level_total,low_stock_records,net_sales,net_units,discount_rate,return_rate,reorder_gap_units,stock_to_reorder_ratio,below_reorder_flag,revenue_share
20260,Multi-tiered background initiative,Industrial Equipment,1247,1649.16,0.15,N,Sims-Kirby,China,2.6,Valid,3,True,486.0,801491.76,89481.77244,712009.98756,0.0,0.0,0.0,11264.0,519.0,0.0,712009.98756,486.0,0.1116440329218107,0.0,10745.0,21.703275529865124,False,0.0011285945860714987
20261,Function-based context-sensitive encoding,Electronics,1268,1052.87,34.35,N,Graves Group,Germany,3.6,Valid,1,True,348.0,366398.76,36984.164489999996,329414.59551,5.0,0.0,1.0,1409.0,452.0,0.0,329414.59551,343.0,0.10093965517241378,0.014367816091954023,957.0,3.1172566371681416,False,0.0005221493175110688
20262,Visionary impactful array,Industrial Equipment,1180,1473.44,10.75,Y,"Blackwell, James and Hogan",Australia,4.5,Valid,1,True,325.0,478868.0,35356.66624,443511.33376,0.0,0.0,0.0,683.0,346.0,0.0,443511.33376,325.0,0.07383384615384615,0.0,337.0,1.9739884393063585,False,0.0007030020630162935
20263,Ameliorated demand-driven complexity,Office Supplies,1146,1496.53,15.16,Y,Lynn-Jones,China,,Valid,2,True,475.0,653983.61,59343.40062,594640.20938,7.0,10339.52577,1.0,12559.0,422.0,0.0,584300.6836100001,468.0,0.09074141876430206,0.014736842105263158,12137.0,29.760663507109005,False,0.0009261648006089968
20264,Networked zero-defect initiative,Furniture,1267,19.97,25.31,N,Thomas Group,Germany,3.8,Valid,0,False,265.0,5032.44,444.65202,4587.78798,0.0,0.0,0.0,0.0,0.0,0.0,4587.78798,265.0,0.08835714285714286,0.0,0.0,,False,7.272022537233827e-06
20265,Horizontal secondary system engine,Office Supplies,1300,635.57,29.28,Y,Crosby-Richardson,Brazil,2.2,Valid,4,True,266.0,169061.62,9163.64826,159897.97174,8.0,5054.05264,1.0,23803.0,1222.0,0.0,154843.9191,258.0,0.054203007518796996,0.03007518796992481,22581.0,19.47872340425532,False,0.00024544038965131326
20266,Streamlined coherent capability,Office Supplies,1212,1381.16,29.65,N,Smith and Sons,Brazil,3.0,Valid,1,True,416.0,519316.16000000003,41814.619,477501.541,0.0,0.0,0.0,1516.0,169.0,0.0,477501.541,416.0,0.08051861702127659,0.0,1347.0,8.970414201183432,False,0.0007568793463981922
20267,Innovative mobile website,Toys,1296,862.2,68.41,N,"Hines, Rodriguez and Smith",Germany,1.9,Valid,0,False,251.0,216412.2,18252.774,198159.426,10.0,8570.268,1.0,0.0,0.0,0.0,189589.158,241.0,0.08434262948207172,0.0398406374501992,0.0,,False,0.000300514460520293
20268,Optional user-facing workforce,Office Supplies,1083,252.5,27.11,Y,"Cook, Wells and Bryant",Vietnam,2.4,Valid,1,True,398.0,92667.5,10578.74,82088.76,0.0,0.0,0.0,2696.0,432.0,0.0,82088.76,398.0,0.11415803814713896,0.0,2264.0,6.2407407407407405,False,0.00013011745864802992
20269,Integrated systemic portal,Electronics,1083,973.98,65.87,Y,"Cook, Wells and Bryant",Vietnam,2.4,Valid,6,True,355.0,298037.88,42769.40976,255268.47024,0.0,0.0,0.0,15328.0,1481.0,1.0,255268.47024,355.0,0.1435032679738562,0.0,13847.0,10.349763673193788,True,0.0004046215903443913
20270,De-engineered heuristic secured line,Pharmaceuticals,1033,659.2,3.07,N,Wilson-Jones,Canada,1.8,Valid,4,True,375.0,226764.8,14976.3648,211788.43519999998,3.0,1949.9136,1.0,50655.0,889.0,0.0,209838.52159999998,372.0,0.0660436046511628,0.008,49766.0,56.97975253093363,False,0.00033261137282438824
20271,Cross-platform holistic migration,Groceries,1030,2364.4,35.15,N,Kelly LLC,Vietnam,4.9,Valid,2,True,324.0,628930.4,48117.9044,580812.4956,0.0,0.0,0.0,11987.0,491.0,0.0,580812.4956,324.0,0.07650751879699248,0.0,11496.0,24.413441955193484,False,0.0009206357347643217
20272,Exclusive mobile knowledge user,Industrial Equipment,1100,85.96,55.89,N,Ferguson-Howard,Australia,3.5,Valid,3,True,200.0,17020.079999999998,1572.6381999999999,15447.4418,4.0,307.7368,1.0,25558.0,449.0,0.0,15139.705,196.0,0.0923989898989899,0.02,25109.0,56.922048997772826,False,2.399768176886667e-05
20273,Networked methodical flexibility,Groceries,1123,1638.24,22.11,N,Summers-Simpson,France,4.3,Valid,5,True,583.0,928882.08,99799.94256,829082.13744,0.0,0.0,0.0,36524.0,1526.0,0.0,829082.13744,583.0,0.10744091710758377,0.0,34998.0,23.934469200524248,False,0.0013141636045442694
20274,Re-contextualized radical interface,Apparel,1103,1295.32,43.99,N,"Bowen, Nichols and Mitchell",United Kingdom,3.5,Valid,3,True,784.0,1006463.64,103132.08308,903331.55692,1.0,1224.0774,1.0,14478.0,494.0,0.0,902107.47952,783.0,0.10246975546975547,0.0012755102040816326,13984.0,29.307692307692307,False,0.0014299147978666276
20275,Cross-group web-enabled interface,Automotive Parts,1178,2408.29,77.05,Y,Silva LLC,France,,Valid,2,True,403.0,874209.27,88827.36836,785381.9016399999,0.0,0.0,0.0,10383.0,856.0,1.0,785381.9016399999,403.0,0.10160881542699723,0.0,9527.0,12.129672897196262,True,0.0012448951246133305
20276,Multi-layered reciprocal contingency,Office Supplies,1134,439.24,5.84,N,Harris and Sons,China,2.9,Valid,3,True,434.0,178770.68,11220.82504,167549.85496,0.0,0.0,0.0,6337.0,683.0,0.0,167549.85496,434.0,0.06276658476658477,0.0,5654.0,9.27818448023426,False,0.0002655803464961733
20277,Optional responsive interface,Industrial Equipment,1276,2033.24,35.45,Y,Griffith PLC,Australia,3.4,Valid,2,True,536.0,1057284.8,79221.13012,978063.6698800001,0.0,0.0,0.0,8223.0,658.0,0.0,978063.6698800001,536.0,0.07492884615384615,0.0,7565.0,12.49696048632219,False,0.0015503116275693686
20278,Cross-group 6thgeneration migration,Sporting Goods,1174,2403.17,71.73,N,Stuart-Waller,Australia,1.2,Valid,2,True,231.0,480634.0,56923.88779,423710.11225,5.0,11883.67565,1.0,5487.0,458.0,0.0,411826.4366,226.0,0.118435,0.021645021645021644,5029.0,11.980349344978166,False,0.0006527788863477292
20279,Mandatory maximized service-desk,Furniture,1035,957.92,18.43,Y,Hall Ltd,Canada,3.4,Valid,3,True,397.0,366883.36,35466.03008,331417.32992,0.0,0.0,0.0,5261.0,927.0,1.0,331417.32992,397.0,0.09666840731070496,0.0,4334.0,5.67529665587918,True,0.0005253238168186008
20280,Face-to-face secondary software,Apparel,1135,622.15,59.92,Y,Vargas Inc,China,4.9,Valid,1,True,399.0,246371.4,33406.9664,212964.4336,0.0,0.0,0.0,18283.0,356.0,0.0,212964.4336,399.0,0.13559595959595958,0.0,17927.0,51.35674157303371,False,0.00033756620129782826
20281,Universal coherent methodology,Furniture,1244,786.05,21.56,Y,"Andrews, Hanson and Ho",India,2.9,Valid,1,True,578.0,402457.60000000003,38396.9704,364060.6296,0.0,0.0,0.0,1296.0,409.0,0.0,364060.6296,578.0,0.09540624999999998,0.0,887.0,3.1687041564792175,False,0.0005770661405697167
20282,Progressive responsive project,Furniture,1256,1843.31,69.83,Y,Robbins-Herman,United States,3.3,Valid,3,True,344.0,634098.64,43660.64066,590437.99934,0.0,0.0,0.0,12782.0,968.0,0.0,590437.99934,344.0,0.06885465116279069,0.0,11814.0,13.204545454545455,False,0.0009358929524985876
20283,Progressive attitude-oriented frame,Apparel,1183,391.68,6.33,Y,James-Short,Vietnam,3.5,Valid,3,True,422.0,142963.2,18168.46848,124794.73152,10.0,3078.6048,1.0,6206.0,238.0,0.0,121716.12672,412.0,0.1270849315068493,0.023696682464454975,5968.0,26.07563025210084,False,0.0001929301049898667
20284,Persistent intermediate artificial intelligence,Sporting Goods,1278,2395.07,25.27,N,"Moore, Norton and Cisneros",Germany,2.1,Valid,1,True,645.0,1544820.1500000001,153516.80179,1391303.34821,0.0,0.0,0.0,2775.0,412.0,0.0,1391303.34821,645.0,0.0993751937984496,0.0,2363.0,6.735436893203883,False,0.002205330618681294
20285,Polarized exuding collaboration,Office Supplies,1252,458.81,17.81,,Collins-Newman,United Kingdom,4.8,Valid,0,False,269.0,123419.89,15384.816920000001,108035.07308,3.0,1368.17142,1.0,0.0,0.0,0.0,106666.90166,266.0,0.1246542750929368,0.011152416356877323,0.0,,False,0.00016907584139239676
20286,De-engineered systemic framework,Office Supplies,1217,1196.84,27.82,N,Smith-Bauer,United States,4.3,Valid,2,True,717.0,776749.16,92725.179,684023.981,0.0,0.0,0.0,3771.0,471.0,0.0,684023.981,717.0,0.11937596302003081,0.0,3300.0,8.006369426751592,False,0.0010842344562401515
20287,Fully-configurable multi-state interface,Sporting Goods,1062,1746.21,0.72,Y,Hayes LLC,Germany,3.4,Valid,2,True,573.0,916760.25,149332.38678,767427.8632199999,0.0,0.0,0.0,13618.0,332.0,0.0,767427.8632199999,573.0,0.16289142857142858,0.0,13286.0,41.01807228915663,False,0.0012164364921321055
20288,Implemented non-volatile application,Automotive Parts,1167,905.28,21.06,N,Wilson Group,United Kingdom,3.3,Valid,2,True,510.0,418239.36,44894.64576,373344.71424,0.0,0.0,0.0,536.0,716.0,1.0,373344.71424,510.0,0.10734199134199135,0.0,-180.0,0.7486033519553073,True,0.000591782180856231
20289,Reactive asynchronous analyzer,Toys,1188,461.42,56.07,N,Mason-Davis,Australia,2.9,Valid,4,True,262.0,80748.5,4403.33106,76345.16894,6.0,2732.52924,1.0,18424.0,733.0,0.0,73612.6397,256.0,0.05453142857142858,0.022900763358778626,17691.0,25.13506139154161,False,0.00011668210851445527
20290,Profound bi-directional migration,Groceries,1231,451.36,54.9,Y,Brown and Sons,Mexico,1.7,Valid,1,True,344.0,134956.64,17547.52272,117409.11728,0.0,0.0,0.0,3006.0,338.0,0.0,117409.11728,344.0,0.13002341137123746,0.0,2668.0,8.893491124260356,False,0.00018610313960866379
20291,Optimized incremental attitude,Toys,1285,1081.68,64.01,Y,Watkins-Terry,Japan,4.2,Valid,1,True,494.0,500817.84,48342.44256,452475.39744,7.0,6693.43584,1.0,1801.0,104.0,0.0,445781.9616,487.0,0.09652699784017278,0.01417004048582996,1697.0,17.317307692307693,False,0.000706601195517214
20292,Persistent stable success,Groceries,1091,1054.96,67.96,N,Reyes-Griffin,Brazil,2.7,Valid,2,True,319.0,336532.24,31354.46616,305177.77384000004,0.0,0.0,0.0,3934.0,840.0,1.0,305177.77384000004,319.0,0.09316927899686521,0.0,3094.0,4.683333333333334,True,0.000483731955116925
20293,Re-contextualized eco-centric help-desk,Industrial Equipment,1154,628.93,7.96,N,Golden and Sons,India,1.4,Valid,5,True,310.0,194968.3,17325.13471,177643.16529,0.0,0.0,0.0,22729.0,1772.0,1.0,177643.16529,310.0,0.08886129032258064,0.0,20957.0,12.826749435665914,True,0.0002815790762794653
20294,Function-based optimal artificial intelligence,Apparel,1244,2097.75,26.81,N,"Andrews, Hanson and Ho",India,2.9,Valid,2,True,403.0,719528.25,50866.242,668662.008,0.0,0.0,0.0,15243.0,288.0,0.0,668662.008,403.0,0.07069387755102041,0.0,14955.0,52.927083333333336,False,0.0010598844613495032
20295,Visionary motivating adapter,Apparel,1177,51.55,54.38,Y,"Bush, Holland and Fischer",Mexico,4.7,Valid,1,True,361.0,18609.55,1613.36035,16996.18965,0.0,0.0,0.0,11180.0,228.0,0.0,16996.18965,361.0,0.08669529085872577,0.0,10952.0,49.03508771929825,False,2.6940363138119628e-05
20296,Customizable user-facing protocol,Automotive Parts,9049,2448.47,53.87,Y,,,,Unmatched Supplier Reference,3,True,285.0,634153.73,52159.75641,581993.97359,4.0,8207.27144,1.0,6859.0,1003.0,0.0,573786.7021499999,281.0,0.08225096525096526,0.014035087719298246,5856.0,6.838484546360918,False,0.0009094992723704447
20297,Persistent context-sensitive toolset,Sporting Goods,1196,1534.93,11.63,N,Simmons PLC,Canada,1.7,Valid,2,True,481.0,721417.1,67331.23938,654085.86062,0.0,0.0,0.0,7745.0,304.0,0.0,654085.86062,481.0,0.09333191489361703,0.0,7441.0,25.476973684210527,False,0.001036780064913685
20298,Enterprise-wide hybrid analyzer,Industrial Equipment,1216,1578.92,72.57,N,Rojas Inc,India,2.8,Valid,1,True,635.0,912615.76,82162.26004,830453.49996,3.0,4248.87372,1.0,6534.0,236.0,0.0,826204.62624,632.0,0.09002941176470587,0.004724409448818898,6298.0,27.6864406779661,False,0.0013096025118371165
20299,Configurable intangible strategy,Automotive Parts,1163,1633.23,31.67,N,Richardson Ltd,Vietnam,4.3,Valid,6,True,443.0,661458.15,43804.86183,617653.28817,0.0,0.0,0.0,13748.0,1283.0,1.0,617653.28817,443.0,0.0662246913580247,0.0,12465.0,10.715510522213561,True,0.0009790314311274731
20300,Innovative foreground parallelism,Toys,1267,2413.88,68.34,N,Thomas Group,Germany,3.8,Valid,1,True,246.0,584158.96,68966.96548,515191.99452,0.0,0.0,0.0,2328.0,104.0,0.0,515191.99452,246.0,0.11806198347107438,0.0,2224.0,22.384615384615383,False,0.0008166218254819802
20301,Up-sized logistical system engine,Toys,1041,528.01,5.15,Y,Kane-Pollard,Vietnam,3.7,Valid,3,True,572.0,256612.86,23598.35093,233014.50907,0.0,0.0,0.0,9569.0,904.0,0.0,233014.50907,572.0,0.09196090534979424,0.0,8665.0,10.585176991150442,False,0.00036934722547041416
20302,Synchronized local process improvement,Apparel,1204,1310.91,49.47,N,"Parsons, Bryant and Martinez",United Kingdom,4.3,Valid,1,True,313.0,385407.54000000004,30420.97746,354986.56254,0.0,0.0,0.0,2611.0,406.0,0.0,354986.56254,313.0,0.07893197278911564,0.0,2205.0,6.431034482758621,False,0.0005626829954783667
20303,Fundamental global workforce,Automotive Parts,1159,574.93,10.16,Y,Walker-Savage,India,3.2,Valid,2,True,210.0,113836.14,13676.43484,100159.70516,0.0,0.0,0.0,342.0,579.0,2.0,100159.70516,210.0,0.12014141414141415,0.0,-237.0,0.5906735751295337,True,0.00015876139795941818
20304,Enterprise-wide didactic contingency,Pharmaceuticals,1183,2151.2,37.4,N,James-Short,Vietnam,3.5,Valid,2,True,488.0,892748.0,113099.34,779648.66,0.0,0.0,0.0,3185.0,300.0,1.0,779648.66,488.0,0.1266867469879518,0.0,2885.0,10.616666666666667,True,0.001235807463500995
20305,Configurable value-added portal,Office Supplies,1070,2423.92,47.83,N,Kramer-Cooper,France,,Valid,1,True,499.0,1209536.08,154015.8768,1055520.2031999999,0.0,0.0,0.0,418.0,0.0,0.0,1055520.2031999999,499.0,0.12733466933867735,0.0,418.0,,False,0.0016730866246735376
20306,Fundamental systematic benchmark,Office Supplies,1269,1600.19,27.81,N,Brown-Shea,Japan,1.0,Valid,0,False,375.0,547264.98,59616.67864,487648.30136,0.0,0.0,0.0,0.0,0.0,0.0,487648.30136,375.0,0.10893567251461989,0.0,0.0,,False,0.000772962798889785
20307,Optional national adapter,Automotive Parts,1158,915.73,0.89,Y,"Reeves, Parks and Little",France,4.6,Valid,6,True,437.0,332409.99,27692.59093,304717.39907,0.0,0.0,0.0,35481.0,1576.0,1.0,304717.39907,437.0,0.08330853994490357,0.0,33905.0,22.513324873096447,True,0.0004830022231158803
20308,Adaptive hybrid budgetary management,Office Supplies,1177,,73.77,Y,"Bush, Holland and Fischer",Mexico,4.7,Valid,1,True,499.0,0.0,0.0,0.0,5.0,0.0,1.0,8432.0,175.0,0.0,0.0,494.0,,0.01002004008016032,8257.0,48.182857142857145,False,0.0
20309,Advanced composite projection,Industrial Equipment,1221,1995.32,0.63,N,Duncan Group,India,2.2,Valid,0,False,450.0,780170.12,76777.91828,703392.20172,0.0,0.0,0.0,0.0,0.0,0.0,703392.20172,450.0,0.09841176470588235,0.0,0.0,,False,0.0011149346843666395
20310,Polarized logistical solution,Toys,1203,626.24,17.69,N,"Rubio, Charles and Watson",India,2.5,Valid,0,False,314.0,191003.19999999998,29845.34592,161157.85408000002,0.0,0.0,0.0,0.0,0.0,0.0,161157.85408000002,314.0,0.15625573770491805,0.0,0.0,,False,0.00025544849762695453
20311,Open-architected stable synergy,Office Supplies,1146,1621.85,33.06,Y,Lynn-Jones,China,,Valid,1,True,308.0,455739.85,65062.134600000005,390677.7154,0.0,0.0,0.0,5172.0,33.0,0.0,390677.7154,308.0,0.14276156583629895,0.0,5139.0,156.72727272727272,False,0.0006192564180317292
20312,Robust uniform matrix,Industrial Equipment,1057,1592.96,56.05,Y,Rodriguez-Gregory,China,2.3,Valid,1,True,466.0,692937.6,44155.258239999996,648782.34176,0.0,0.0,0.0,1511.0,262.0,0.0,648782.34176,466.0,0.06372183908045977,0.0,1249.0,5.767175572519084,False,0.0010283735498688104
20313,Innovative regional pricing structure,Electronics,1026,2424.35,8.23,Y,"Elliott, Johnson and Day",Australia,2.9,Valid,6,True,293.0,710334.55,78512.57475,631821.97525,0.0,0.0,0.0,11375.0,825.0,0.0,631821.97525,293.0,0.11052901023890785,0.0,10550.0,13.787878787878787,False,0.0010014899693637528
20314,Multi-lateral system-worthy service-desk,Electronics,1120,227.31,27.39,N,"Morrow, Richardson and Carson",Australia,4.5,Valid,1,True,346.0,78649.26,9730.91379,68918.34621,0.0,0.0,0.0,5334.0,157.0,0.0,68918.34621,346.0,0.12372543352601158,0.0,5177.0,33.97452229299363,False,0.00010924126595492835
20315,Team-oriented systematic infrastructure,Electronics,1238,1742.94,67.49,,Ayala-Mitchell,Canada,3.5,Valid,4,True,349.0,608286.06,45018.39726,563267.66274,4.0,5152.13064,1.0,37925.0,1151.0,0.0,558115.5321000001,345.0,0.07400859598853868,0.011461318051575931,36774.0,32.9496090356212,False,0.0008846591746402915
20316,Innovative background capacity,Sporting Goods,1201,180.32,71.66,Y,Wilson-Jones,Japan,3.7,Valid,1,True,396.0,64915.2,4403.95536,60511.24464,0.0,0.0,0.0,6757.0,231.0,0.0,60511.24464,396.0,0.06784166666666668,0.0,6526.0,29.251082251082252,False,9.591531620389955e-05
20317,Devolved 24/7 core,Furniture,1063,2436.55,78.0,Y,King-York,Vietnam,2.5,Valid,2,True,335.0,757767.05,37515.56035,720251.4897,0.0,0.0,0.0,5310.0,774.0,0.0,720251.4897,335.0,0.049508038585209,0.0,4536.0,6.8604651162790695,False,0.0011416580470605439
20318,Customizable 3rdgeneration standardization,Apparel,1236,1838.84,78.57,N,"Banks, White and Hughes",India,4.5,Valid,5,True,453.0,715308.76,68579.5378,646729.2222000001,0.0,0.0,0.0,18842.0,1374.0,0.0,646729.2222000001,453.0,0.09587403598971724,0.0,17468.0,13.713245997088793,False,0.0010251191859406946
20319,Ergonomic 4thgeneration database,Electronics,1166,398.21,43.99,N,Garcia and Sons,China,3.3,Valid,2,True,444.0,176805.24,16923.925,159881.315,0.0,0.0,0.0,9738.0,298.0,0.0,159881.315,444.0,0.09572072072072073,0.0,9440.0,32.67785234899329,False,0.0002534250778438503
20320,Polarized solution-oriented circuit,Electronics,1102,902.35,17.46,N,Landry Ltd,Mexico,1.9,Valid,3,True,350.0,315822.5,33312.05495,282510.44505,8.0,6410.2944,1.0,1235.0,792.0,1.0,276100.15064999997,342.0,0.10547714285714285,0.022857142857142857,443.0,1.5593434343434343,True,0.00043764152284571237
20321,Streamlined disintermediate Internet solution,Automotive Parts,1008,420.07,31.69,N,"Martin, Rose and Obrien",France,2.5,Valid,0,False,566.0,237759.62,26728.634029999997,211030.98597,0.0,0.0,0.0,0.0,0.0,0.0,211030.98597,566.0,0.11241872791519433,0.0,0.0,,False,0.0003345015272542119
20322,Self-enabling national core,Apparel,1080,929.75,40.02,Y,Wright-Davis,India,3.3,Valid,1,True,419.0,335639.75,26353.76375,309285.98625,9.0,8233.866,1.0,3671.0,244.0,0.0,301052.12025000004,410.0,0.0785180055401662,0.021479713603818614,3427.0,15.045081967213115,False,0.00047719245372364143
20323,Cross-group exuding throughput,Groceries,1031,890.08,63.33,N,"Schmidt, Coleman and Reese",Japan,4.6,Valid,2,True,429.0,367603.04,56870.77152,310732.26847999997,0.0,0.0,0.0,3847.0,503.0,1.0,310732.26847999997,429.0,0.15470702179176757,0.0,3344.0,7.648111332007952,True,0.0004925362874838762
20324,Persistent client-server leverage,Electronics,1225,1833.51,28.69,N,Stevens and Sons,United Kingdom,,Valid,1,True,305.0,559220.55,61912.13217,497308.41783,0.0,0.0,0.0,7938.0,309.0,0.0,497308.41783,305.0,0.11071147540983606,0.0,7629.0,25.689320388349515,False,0.0007882748806573788
20325,Optimized 3rdgeneration budgetary management,Office Supplies,1225,1398.44,15.22,N,Stevens and Sons,United Kingdom,,Valid,1,True,323.0,399953.84,33621.29448,366332.54552,1.0,1234.82252,1.0,280.0,442.0,1.0,365097.723,322.0,0.08406293706293705,0.0030959752321981426,-162.0,0.6334841628959276,True,0.0005787100191907196
20326,Down-sized coherent support,Industrial Equipment,1141,2169.42,44.38,Y,Sandoval LLC,Japan,4.5,Valid,2,True,644.0,1262602.44,110412.6309,1152189.80914,0.0,0.0,0.0,19523.0,564.0,0.0,1152189.80914,644.0,0.08744845360824743,0.0,18959.0,34.61524822695036,False,0.001826315927362716
20327,Total leadingedge matrix,Sporting Goods,1135,,51.06,Y,Vargas Inc,China,4.9,Valid,2,True,426.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,596.0,0.0,0.0,426.0,,0.0,792.0,2.3288590604026846,False,0.0
20328,Phased 3rdgeneration knowledge user,Furniture,1187,1940.49,5.11,Y,"Mercado, Jones and Jones",United Kingdom,3.2,Valid,2,True,257.0,471539.07,74968.89066,396570.17934000003,0.0,0.0,0.0,2818.0,369.0,0.0,396570.17934000003,257.0,0.15898765432098766,0.0,2449.0,7.636856368563685,False,0.0006285964596287513
20329,Reduced dynamic customer loyalty,Office Supplies,1269,1708.69,22.69,Y,Brown-Shea,Japan,1.0,Valid,1,True,339.0,574119.84,41897.0788,532222.7612,0.0,0.0,0.0,4343.0,37.0,0.0,532222.7612,339.0,0.07297619047619049,0.0,4306.0,117.37837837837837,False,0.0008436169960659814
20330,Implemented non-volatile infrastructure,Electronics,1268,1647.91,10.43,N,Graves Group,Germany,3.6,Valid,2,True,472.0,777813.52,55939.95286,721873.5671399999,0.0,0.0,0.0,11520.0,348.0,0.0,721873.5671399999,472.0,0.07191949152542372,0.0,11172.0,33.10344827586207,False,0.0011442291736584252
20331,Business-focused full-range access,Industrial Equipment,1099,248.69,31.12,N,Bennett-Jacobs,Australia,3.1,Valid,2,True,295.0,68141.06,6500.50791,61640.55209,0.0,0.0,0.0,5405.0,561.0,0.0,61640.55209,295.0,0.09539781021897811,0.0,4844.0,9.63458110516934,False,9.77053617037498e-05
20332,Customer-focused responsive structure,Industrial Equipment,1026,917.15,1.1,Y,"Elliott, Johnson and Day",Australia,2.9,Valid,2,True,383.0,317333.89999999997,30182.48935,287151.41065,0.0,0.0,0.0,3070.0,398.0,1.0,287151.41065,383.0,0.09511271676300578,0.0,2672.0,7.71356783919598,True,0.0004551586819069362
20333,Optional intangible methodology,Electronics,1240,2002.95,59.49,Y,Tate LLC,United States,2.1,Valid,4,True,452.0,715053.15,76698.96435,638354.18565,0.0,0.0,0.0,14998.0,1030.0,0.0,638354.18565,452.0,0.10726330532212884,0.0,13968.0,14.561165048543689,False,0.0010118440618924038
20334,User-centric optimal policy,Apparel,1137,1323.49,6.28,Y,"Williams, Evans and Wilkins",Germany,3.5,Valid,1,True,301.0,374547.67,49141.1837,325406.4863,0.0,0.0,0.0,11393.0,362.0,0.0,325406.4863,301.0,0.13120141342756184,0.0,11031.0,31.472375690607734,False,0.0005157961336599671
20335,Upgradable neutral frame,Furniture,1119,1330.09,52.57,N,"Vasquez, Mckinney and Wallace",France,,Valid,2,True,510.0,563958.16,40982.73308,522975.42692,0.0,0.0,0.0,3021.0,289.0,0.0,522975.42692,510.0,0.07266981132075472,0.0,2732.0,10.453287197231834,False,0.0008289592081327442
20336,Automated mobile initiative,Industrial Equipment,1055,1916.18,36.72,Y,"Perez, Patterson and Hoffman",Mexico,4.2,Valid,3,True,503.0,879526.62,128911.0095,750615.6105,3.0,5415.12468,1.0,44990.0,525.0,0.0,745200.48582,500.0,0.1465686274509804,0.005964214711729622,44465.0,85.6952380952381,False,0.0011812042647272982
20337,Pre-emptive multimedia parallelism,Office Supplies,1093,1375.81,12.7,N,Murphy PLC,Mexico,2.9,Valid,0,False,523.0,590222.49,63723.39177,526499.09823,0.0,0.0,0.0,0.0,0.0,0.0,526499.09823,523.0,0.10796503496503497,0.0,0.0,,False,0.0008345445179360374
20338,Up-sized reciprocal service-desk,Pharmaceuticals,1162,1376.1,33.02,N,Reyes PLC,France,2.7,Valid,3,True,471.0,613740.6,63994.1544,549746.4456,9.0,9251.5203,1.0,6870.0,927.0,0.0,540494.9253,462.0,0.10426905829596413,0.01910828025477707,5943.0,7.411003236245954,False,0.0008567290587918829
20339,Pre-emptive discrete structure,Furniture,1124,1408.74,44.04,N,"Blankenship, Khan and Turner",India,4.5,Valid,1,True,442.0,583218.36,41663.4855,541554.8745,0.0,0.0,0.0,139.0,208.0,1.0,541554.8745,442.0,0.07143719806763285,0.0,-69.0,0.6682692307692307,True,0.0008584091657419698
20340,Centralized multi-tasking adapter,Electronics,1230,2399.64,78.64,N,"Mcintosh, Melton and Wilkins",Brazil,3.2,Valid,4,True,311.0,691096.32,89021.84472000001,602074.47528,0.0,0.0,0.0,35159.0,1405.0,0.0,602074.47528,311.0,0.12881250000000002,0.0,33754.0,25.024199288256227,False,0.0009543377271173265
20341,Optimized object-oriented functionalities,Furniture,1004,752.23,25.23,N,"Reid, Ferguson and Sanchez",United States,2.1,Valid,1,True,606.0,380628.38,45652.08647,334976.29353,16.0,9769.96324,2.0,94.0,162.0,1.0,325206.33029,590.0,0.11993873517786562,0.026402640264026403,-68.0,0.5802469135802469,True,0.0005154788698670395
20342,Reactive asymmetric flexibility,Industrial Equipment,1284,1279.16,,Y,Terry Group,Germany,3.1,Valid,2,True,372.0,405493.72000000003,26547.68664,378946.03336,0.0,0.0,0.0,13762.0,637.0,0.0,378946.03336,372.0,0.06547003154574133,0.0,13125.0,21.604395604395606,False,0.0006006607338879861
20343,Stand-alone intangible leverage,Industrial Equipment,1136,918.97,20.54,Y,Owens-Russell,Vietnam,4.6,Valid,1,True,294.0,252716.75,33342.06954,219374.68046,0.0,0.0,0.0,1185.0,168.0,0.0,219374.68046,294.0,0.13193454545454544,0.0,1017.0,7.053571428571429,False,0.00034772697155102385
20344,Customizable modular process improvement,Sporting Goods,1040,1809.5,66.07,Y,Barton-Dickerson,Germany,3.8,Valid,2,True,252.0,387233.0,46359.39,340873.61,0.0,0.0,0.0,17471.0,381.0,0.0,340873.61,252.0,0.11971962616822429,0.0,17090.0,45.85564304461942,False,0.0005403128010872582
20345,Stand-alone grid-enabled knowledge user,Industrial Equipment,1154,95.35,62.42,N,Golden and Sons,India,1.4,Valid,1,True,245.0,16304.849999999999,2603.34105,13701.50895,4.0,360.8044,1.0,15473.0,399.0,0.0,13340.704549999999,241.0,0.15966666666666668,0.0163265306122449,15074.0,38.77944862155388,False,2.1146117600268408e-05
20346,Total intermediate adapter,Apparel,1214,2325.75,18.18,Y,Smith-Williams,Brazil,1.4,Valid,2,True,214.0,497710.5,64883.7735,432826.72655,0.0,0.0,0.0,5728.0,461.0,0.0,432826.72655,214.0,0.13036448598130843,0.0,5267.0,12.425162689804772,False,0.0006860660788837812
