inventory_id,warehouse_id,product_id,stock_quantity,reorder_level,last_restock_date
700594,508,20250,1203.0,422.0,2026-03-24
700595,508,20562,6443.0,130.0,2025-10-16
700596,508,20748,1823.0,496.0,2026-03-02
700597,508,20304,3125.0,124.0,2026-05-27
700598,508,20254,537.0,393.0,2026-01-03
700599,508,21080,606.0,337.0,2026-04-22
700600,508,20086,118.0,152.0,2026-04-02
700601,509,21138,838.0,460.0,2025-12-22
700602,509,20569,1478.0,238.0,2026-07-19
700603,509,20097,882.0,180.0,2026-08-05
700604,509,20756,420.0,299.0,2025-09-25
700605,509,20013,582.0,279.0,2026-01-11
700606,509,20859,2796.0,350.0,2025-12-14
700607,509,21478,1046.0,67.0,2026-04-16
700608,509,20661,2050.0,431.0,2026-03-09
700609,509,21055,3168.0,182.0,2026-03-12
700610,509,21264,,288.0,2026-04-05
700611,509,20048,182.0,173.0,2026-03-02
700612,509,21038,7271.0,417.0,2026-08-30
700613,509,20472,,218.0,2026-02-18
700614,509,20512,386.0,304.0,2025-12-18
700615,509,21182,9361.0,,2025-12-09
700616,509,20549,11482.0,92.0,2025-10-30
700617,509,20641,285.0,11.0,2026-02-04
700618,509,21122,1467.0,373.0,2026-05-09
700619,509,20447,7427.0,376.0,2026-03-21
700620,509,21424,6243.0,306.0,2026-05-11
700621,509,20848,923.0,261.0,2026-01-29
700622,509,21001,1063.0,189.0,2026-04-10
700623,509,20328,2095.0,20.0,2026-04-05
700624,509,20629,2999.0,425.0,2026-03-15
700625,509,21364,4359.0,205.0,2026-06-13
700626,509,20040,2083.0,397.0,2025-11-23
700627,509,20041,2810.0,271.0,2026-03-11
700628,509,20020,6229.0,222.0,2026-06-14
700629,509,20060,169.0,314.0,2025-12-09
700630,509,20895,1317.0,494.0,2025-09-22
700631,509,20562,5655.0,385.0,2026-06-19
700632,509,20012,10210.0,357.0,2025-10-21
700633,509,20887,3244.0,,2026-01-29
700634,509,21063,3438.0,136.0,2026-08-17
700635,509,20449,513.0,408.0,2025-11-12
700636,509,21016,2685.0,411.0,2025-09-13
700637,509,20501,3443.0,353.0,2025-10-29
700638,509,20515,1257.0,359.0,2026-07-14
700639,509,20838,1420.0,484.0,2025-12-03
700640,509,20984,2144.0,,2025-09-20
700641,509,20075,92.0,419.0,2025-10-02
700642,509,20721,1759.0,201.0,2026-05-12
700643,509,21179,1075.0,397.0,2026-08-31
700644,509,20876,1796.0,186.0,2026-06-27
700645,509,21435,577.0,63.0,2025-11-26
700646,509,21452,10012.0,171.0,2026-06-27
700647,509,21347,4075.0,66.0,2026-07-25
700648,509,21196,5145.0,484.0,2025-10-09
700649,509,21053,7046.0,125.0,2025-10-11
700650,509,20061,3123.0,89.0,2026-07-15
700651,509,20049,412.0,457.0,2025-12-05
700652,509,21130,3486.0,107.0,2025-09-07
700653,509,20274,4001.0,306.0,2026-01-07
700654,509,21437,6193.0,500.0,2026-03-02
700655,509,21050,2557.0,158.0,2025-12-27
700656,509,21193,618.0,181.0,2026-03-10
700657,509,21243,1511.0,56.0,2025-12-26
700658,509,20103,2042.0,246.0,2025-10-18
700659,509,20414,4699.0,297.0,2025-12-14
700660,509,20152,3828.0,195.0,2025-10-26
700661,509,20769,1992.0,213.0,2026-01-21
700662,509,20672,19491.0,307.0,2026-01-03
700663,509,20837,4213.0,342.0,2025-12-10
700664,509,21457,1226.0,,2026-01-28
700665,509,21329,486.0,132.0,2026-02-14
700666,509,20701,751.0,,2025-12-01
700667,509,20243,1278.0,131.0,2026-02-13
700668,509,20466,793.0,16.0,2026-08-15
700669,509,20966,935.0,365.0,2025-11-16
700670,509,20823,1519.0,454.0,2025-09-26
700671,509,20654,862.0,255.0,2026-02-12
700672,509,20171,10278.0,374.0,2026-03-28
700673,509,20299,379.0,199.0,2026-03-18
700674,509,21410,3365.0,112.0,2026-04-25
700675,509,21304,2391.0,468.0,2026-02-13
700676,510,20889,4907.0,245.0,2026-08-04
700677,510,21433,144.0,141.0,2026-04-28
700678,510,20865,616.0,84.0,2025-12-29
700679,510,20044,,404.0,2026-08-20
700680,510,20987,2438.0,312.0,2026-08-15
700681,510,20488,2064.0,164.0,2026-07-31
700682,510,20430,362.0,364.0,2026-02-05
700683,510,21377,,115.0,2026-07-17
700684,510,20085,1342.0,391.0,2026-04-28
700685,510,20194,3221.0,97.0,2025-11-13
700686,510,20849,989.0,384.0,2026-07-04
700687,510,20678,1030.0,289.0,2026-05-18
700688,510,20091,399.0,23.0,2026-03-29
700689,510,20539,1783.0,313.0,2026-05-18
700690,510,20973,252.0,347.0,2026-05-30
700691,510,20597,475.0,23.0,2026-02-07
700692,510,20852,673.0,,2025-11-30
700693,510,20238,861.0,283.0,2026-02-16
700694,510,20439,337.0,379.0,2026-03-14
700695,510,21308,148.0,61.0,2025-10-21
700696,510,21173,1146.0,168.0,2026-08-11
700697,510,21201,414.0,318.0,2026-01-19
700698,510,21364,1058.0,149.0,2025-09-16
700699,510,20292,204.0,374.0,2025-10-14
700700,510,20523,797.0,230.0,2026-04-12
700701,510,20702,924.0,19.0,2026-04-01
700702,510,20293,65.0,399.0,2025-10-10
700703,510,20634,499.0,190.0,2026-06-27
700704,510,20122,175.0,327.0,2026-05-26
700705,510,20398,80.0,240.0,2025-10-17
700706,510,20393,5591.0,232.0,2026-07-12
700707,510,21369,473.0,240.0,2026-08-07
700708,510,21191,2017.0,293.0,2025-12-21
700709,510,20762,357.0,474.0,2026-02-19
700710,510,20051,1390.0,,2026-05-15
700711,510,21051,1735.0,359.0,2025-10-31
700712,510,21080,1100.0,237.0,2025-11-10
700713,510,20993,775.0,216.0,2026-06-20
700714,510,20543,645.0,,2026-05-08
700715,510,20109,,32.0,2026-03-15
700716,510,20079,3223.0,49.0,2025-10-20
700717,510,20937,2158.0,70.0,2026-03-11
700718,510,21161,4075.0,174.0,2026-01-10
700719,510,20591,161.0,316.0,2025-10-12
700720,510,20636,1595.0,395.0,2026-08-19
700721,510,21151,3385.0,167.0,2026-02-14
700722,510,21468,243.0,337.0,2026-02-05
700723,510,20859,84.0,,2026-03-25
700724,510,20172,1642.0,133.0,2026-07-03
700725,510,20189,1038.0,463.0,2026-07-21
700726,510,20697,2241.0,146.0,2025-09-17
700727,510,20727,183.0,351.0,2026-06-24
700728,510,20621,1927.0,428.0,2025-09-01
700729,510,20780,274.0,433.0,2026-04-27
700730,510,21104,217.0,67.0,2026-08-06
700731,510,20637,218.0,314.0,2026-07-07
700732,510,20650,2048.0,113.0,2026-06-24
700733,510,20307,1330.0,484.0,2026-04-10
700734,510,21043,900.0,198.0,2025-09-21
700735,510,20728,540.0,64.0,2026-06-14
700736,510,20524,2548.0,69.0,2026-04-14
700737,510,20796,606.0,396.0,2026-07-10
700738,510,20373,2061.0,435.0,2026-05-29
700739,510,20317,703.0,276.0,2026-07-13
700740,510,21127,575.0,186.0,2026-07-03
700741,510,20209,755.0,23.0,2025-11-07
700742,510,20090,436.0,447.0,2026-08-15
700743,510,20110,1673.0,47.0,2026-02-13
700744,510,20622,849.0,22.0,2025-10-06
700745,510,20407,321.0,12.0,2025-10-17
700746,510,20912,2793.0,302.0,2026-06-10
700747,510,21406,589.0,239.0,2026-06-20
700748,510,20975,953.0,451.0,2026-04-21
700749,510,21014,2879.0,194.0,2026-03-28
700750,510,20941,1189.0,37.0,2026-04-20
700751,511,21137,774.0,31.0,2026-07-26
700752,511,21430,17489.0,177.0,2026-05-25
700753,511,21191,6148.0,429.0,2026-01-18
700754,511,20995,2538.0,99.0,2026-06-29
700755,511,20192,933.0,76.0,2026-06-25
700756,511,20781,9831.0,354.0,2026-05-22
700757,511,20900,,475.0,2026-01-30
700758,511,20854,4744.0,282.0,2025-11-05
700759,511,20935,13959.0,293.0,2025-09-13
700760,511,20584,9670.0,35.0,2026-01-20
700761,511,20217,1024.0,393.0,2026-02-02
700762,511,21013,2324.0,,2025-11-18
700763,511,20254,1778.0,197.0,2026-06-16
700764,511,21403,8477.0,278.0,2026-04-08
700765,511,21087,212.0,33.0,2026-08-26
700766,511,20870,5250.0,172.0,2026-01-07
700767,511,20444,8944.0,33.0,2026-03-10
700768,511,20704,13028.0,415.0,2025-12-14
700769,511,20380,2605.0,336.0,2026-05-25
700770,511,20930,10714.0,30.0,2026-01-18
700771,511,20102,730.0,142.0,2025-12-27
700772,511,20196,11659.0,387.0,2026-05-04
700773,511,20771,849.0,448.0,2025-10-03
700774,511,21308,3150.0,322.0,2025-12-10
700775,511,20234,9931.0,217.0,2025-11-25
700776,511,20811,1011.0,378.0,2026-04-23
700777,511,20384,1620.0,237.0,2025-12-23
700778,511,20230,7971.0,63.0,2026-08-11
700779,511,20204,7922.0,224.0,2026-04-05
700780,511,20272,6377.0,42.0,2026-03-11
700781,511,20142,7367.0,265.0,2025-12-12
700782,511,21293,4869.0,301.0,2026-04-05
700783,511,20486,1805.0,391.0,2026-07-24
700784,511,20593,2639.0,104.0,2025-09-22
700785,511,20083,,115.0,2026-07-20
700786,511,20376,14877.0,173.0,2026-03-12
700787,511,20980,5448.0,126.0,2025-11-08
700788,511,20830,3187.0,82.0,2026-08-12
700789,511,20062,3857.0,353.0,2025-09-18
700790,511,20491,18311.0,393.0,2025-12-11
700791,511,20879,1036.0,321.0,2025-09-05
700792,511,21170,5491.0,330.0,2026-08-15
700793,511,20019,4387.0,427.0,2026-04-07
700794,511,20846,5882.0,20.0,2026-05-27
700795,511,21404,114.0,158.0,2025-11-29
700796,511,20069,12798.0,26.0,2025-11-06
700797,511,20116,16738.0,,2025-09-19
700798,511,21143,5181.0,279.0,2026-04-01
700799,511,20849,7423.0,327.0,2026-08-10
700800,511,20140,,401.0,2026-03-25
700801,511,21347,7644.0,49.0,2026-06-16
700802,511,21390,1030.0,282.0,2025-09-08
700803,511,21155,5343.0,488.0,2025-12-05
700804,511,21493,5807.0,328.0,2025-09-01
700805,511,20181,3434.0,224.0,2026-08-05
700806,511,21359,8298.0,225.0,2025-11-13
700807,511,21218,16948.0,304.0,2025-09-08
700808,511,20791,16165.0,217.0,2026-04-14
700809,511,21112,3729.0,234.0,2026-02-18
700810,511,20013,748.0,38.0,2025-10-05
700811,511,20307,26067.0,474.0,2026-03-22
700812,511,20623,11360.0,125.0,2025-11-25
700813,511,21489,828.0,129.0,2025-12-29
700814,511,21275,15782.0,38.0,2026-05-10
700815,511,21102,12690.0,65.0,2026-08-09
700816,511,20402,4552.0,360.0,2025-10-17
700817,511,21055,5567.0,293.0,2026-07-15
700818,511,20462,3168.0,386.0,2026-02-20
700819,511,21007,350.0,405.0,2026-04-23
700820,511,20591,2540.0,486.0,2026-02-26
700821,511,20835,10104.0,58.0,2026-01-07
700822,511,20856,29.0,137.0,2025-12-03
700823,511,20165,2525.0,424.0,2026-01-23
700824,511,21146,3160.0,314.0,2026-02-07
700825,511,21310,4797.0,12.0,2026-09-02
700826,512,21082,6744.0,421.0,2026-02-21
700827,512,20017,1136.0,388.0,2025-11-21
700828,512,20553,1139.0,211.0,2025-12-26
700829,512,21379,3574.0,468.0,2026-03-23
700830,512,20641,1608.0,249.0,2025-10-09
700831,512,20908,680.0,123.0,2026-02-18
700832,512,20970,1609.0,276.0,2025-10-05
700833,512,20171,406.0,409.0,2026-07-29
700834,512,20307,519.0,70.0,2026-01-26
700835,512,21285,1843.0,131.0,2025-10-08
700836,512,20352,1451.0,392.0,2026-07-23
700837,512,20400,6582.0,103.0,2025-11-29
700838,512,20165,1202.0,191.0,2025-11-18
700839,512,20170,2322.0,150.0,2026-06-09
700840,512,20355,2673.0,244.0,2026-05-30
700841,512,20730,35.0,455.0,2025-10-16
700842,512,21498,2910.0,183.0,2025-12-06
700843,512,20074,524.0,436.0,2026-02-16
700844,512,20120,8673.0,425.0,2025-09-18
700845,512,21177,430.0,363.0,2025-10-20
700846,512,20301,1431.0,450.0,2025-09-25
700847,512,20835,238.0,30.0,2025-09-21
700848,512,20423,15412.0,306.0,2026-04-22
700849,512,20918,1864.0,292.0,2025-11-15
700850,512,20671,2418.0,185.0,2025-12-02
700851,512,20224,186.0,412.0,2026-07-09
700852,512,20042,3704.0,231.0,2026-04-20
700853,512,20683,630.0,455.0,2026-03-27
700854,512,20906,6101.0,198.0,2026-02-06
700855,512,21283,613.0,434.0,2026-02-19
700856,512,20972,565.0,68.0,2026-07-09
700857,512,20767,99.0,411.0,2026-03-16
700858,512,20282,1707.0,477.0,2026-04-12
700859,512,21058,2223.0,290.0,2026-07-21
700860,512,20303,182.0,198.0,2026-03-03
700861,512,21476,3992.0,107.0,2026-07-23
700862,512,20947,1613.0,227.0,2026-06-24
700863,512,20162,1986.0,311.0,2026-02-20
700864,512,21298,1553.0,225.0,2025-11-17
700865,512,20570,1368.0,230.0,2026-07-20
700866,512,20034,2191.0,436.0,2026-03-25
700867,512,20289,451.0,274.0,2026-07-01
700868,512,20823,537.0,40.0,2026-04-08
700869,512,21401,5288.0,364.0,2026-04-08
700870,512,20713,7805.0,233.0,2025-09-15
700871,512,20132,1249.0,140.0,2026-02-11
700872,512,20517,844.0,277.0,2025-10-10
700873,512,20764,2760.0,479.0,2026-04-07
700874,512,21367,1404.0,229.0,2025-10-24
700875,512,20439,69.0,126.0,2026-02-08
700876,512,21235,454.0,13.0,2026-04-07
700877,512,20362,3363.0,285.0,2026-03-26
700878,512,20413,2874.0,363.0,2026-06-15
700879,512,20323,73.0,277.0,2025-12-24
700880,512,20782,671.0,166.0,2026-05-02
700881,512,21189,,464.0,2025-10-02
700882,512,21080,2978.0,466.0,2025-12-14
700883,512,21468,53.0,225.0,2025-11-05
700884,512,21277,294.0,442.0,2026-06-16
700885,512,21039,4299.0,324.0,2025-10-02
700886,512,21493,526.0,472.0,2026-08-10
700887,512,21356,2826.0,471.0,2025-11-07
700888,512,20500,727.0,287.0,2025-11-03
700889,512,20325,280.0,442.0,2026-07-01
700890,512,20172,744.0,484.0,2026-05-16
700891,512,21053,3423.0,141.0,2026-07-10
700892,512,20311,5172.0,33.0,2026-05-22
700893,512,21253,4738.0,287.0,2025-12-28
700894,512,20594,1352.0,158.0,2025-10-02
700895,512,21069,2947.0,148.0,2025-09-01
700896,512,20335,613.0,85.0,2025-12-10
700897,512,21364,927.0,366.0,2025-12-01
700898,512,20806,6056.0,310.0,2026-01-22
700899,512,21200,35.0,145.0,2026-07-17
700900,512,20725,239.0,408.0,2026-01-21
700901,513,20646,969.0,174.0,2025-12-15
700902,513,20475,112.0,55.0,2025-11-15
700903,513,20107,832.0,272.0,2025-10-28
700904,513,20245,3636.0,439.0,2026-06-11
700905,513,20730,2274.0,249.0,2026-06-22
700906,513,21010,9277.0,303.0,2026-01-31
700907,513,21403,7069.0,388.0,2025-10-04
700908,513,21177,1739.0,270.0,2025-10-23
700909,513,20825,1248.0,18.0,2026-05-10
700910,513,21323,1985.0,104.0,2026-08-24
700911,513,20559,3709.0,158.0,2026-05-16
700912,513,20957,1297.0,190.0,2026-04-19
700913,513,21104,4067.0,479.0,2026-02-16
700914,513,21217,2189.0,135.0,2025-10-24
700915,513,21112,3338.0,299.0,2026-08-02
700916,513,21107,2381.0,497.0,2026-08-16
700917,513,21005,1450.0,475.0,2026-01-23
700918,513,20941,12325.0,31.0,2026-03-02
700919,513,20745,5995.0,385.0,2025-12-25
700920,513,20003,627.0,465.0,2026-02-16
700921,513,20308,8432.0,175.0,2025-09-17
700922,513,21046,2778.0,35.0,2026-04-17
700923,513,20741,9350.0,384.0,2026-07-27
700924,513,21311,6687.0,191.0,2026-08-02
700925,513,20803,2302.0,358.0,2026-08-03
700926,513,20341,94.0,162.0,2025-12-25
700927,513,21319,1301.0,423.0,2026-02-23
700928,513,21212,3242.0,394.0,2025-09-20
700929,513,20091,,184.0,2026-08-01
700930,513,21029,1240.0,472.0,2025-11-07
700931,513,21473,624.0,243.0,2026-06-01
700932,513,20065,7488.0,466.0,2025-11-18
700933,513,21301,17294.0,133.0,2025-09-05
700934,513,21266,3100.0,282.0,2026-04-03
700935,513,20404,783.0,,2026-07-26
700936,513,20315,1321.0,117.0,2026-05-01
700937,513,20953,77.0,280.0,2025-11-16
700938,513,21164,10212.0,316.0,2026-08-23
700939,513,20066,521.0,57.0,2026-01-03
700940,513,20601,3571.0,374.0,2026-05-25
700941,513,21277,1331.0,354.0,2026-02-02
700942,513,20882,3358.0,231.0,2026-08-16
700943,513,20643,4381.0,75.0,2026-08-07
700944,513,20193,7359.0,361.0,2026-07-20
700945,513,20008,961.0,253.0,2025-12-12
700946,513,21007,46.0,91.0,2026-01-13
700947,513,21132,612.0,214.0,2026-01-29
700948,513,21136,9572.0,407.0,2026-02-22
700949,513,20969,8607.0,125.0,2026-03-21
700950,513,20830,,402.0,2025-12-22
700951,513,20052,3814.0,202.0,2026-02-16
700952,513,20296,4546.0,461.0,2025-09-10
700953,513,20743,801.0,406.0,2025-12-14
700954,513,21055,10218.0,248.0,2026-06-21
700955,513,20336,2255.0,112.0,2026-04-21
700956,513,21368,2008.0,35.0,2025-11-19
700957,513,21482,3041.0,199.0,2026-05-18
700958,513,20455,200.0,443.0,2026-06-27
700959,513,20983,756.0,197.0,2026-01-07
700960,513,21386,5568.0,472.0,2026-06-15
700961,513,20795,359.0,109.0,2026-06-05
700962,513,20900,3842.0,414.0,2026-01-29
700963,513,21487,1170.0,175.0,2026-07-13
700964,513,20098,2050.0,271.0,2025-12-13
700965,513,21086,1416.0,26.0,2026-06-27
700966,513,21230,1827.0,449.0,2025-09-23
700967,513,20350,5277.0,194.0,2025-12-17
700968,513,21298,1465.0,388.0,2026-01-28
700969,513,20752,3473.0,277.0,2025-11-12
700970,513,20943,2687.0,136.0,2025-10-14
700971,513,20112,4529.0,236.0,2025-12-23
700972,513,20272,11480.0,407.0,2025-11-13
700973,513,20375,5482.0,291.0,2026-08-22
700974,513,20769,1006.0,,2026-06-03
700975,513,20717,132.0,457.0,2026-06-26
700976,514,20241,1654.0,122.0,2026-03-07
700977,514,20636,4917.0,203.0,2025-10-09
700978,514,20611,287.0,414.0,2026-05-24
700979,514,20748,3731.0,456.0,2026-08-29
700980,514,21058,4941.0,469.0,2026-01-22
700981,514,21267,2213.0,29.0,2026-05-04
700982,514,21339,8015.0,428.0,2026-01-09
700983,514,20360,613.0,233.0,2026-06-26
700984,514,21445,425.0,337.0,2026-01-10
700985,514,20969,7085.0,331.0,2026-03-31
700986,514,20727,3721.0,338.0,2025-12-28
700987,514,20617,6342.0,219.0,2026-01-28
700988,514,21395,3104.0,425.0,2025-09-15
700989,514,21222,1539.0,421.0,2026-08-05
700990,514,20975,9300.0,465.0,2026-08-03
700991,514,20141,8738.0,385.0,2026-08-02
700992,514,20448,6453.0,356.0,2025-11-22
700993,514,20952,1728.0,279.0,2025-11-19
700994,514,20983,4852.0,139.0,2026-05-30
700995,514,20705,2436.0,303.0,2025-10-26
700996,514,20327,522.0,448.0,2026-03-27
700997,514,20893,13558.0,117.0,2026-01-22
700998,514,21012,800.0,298.0,2025-12-08
700999,514,20689,16320.0,45.0,2025-12-02
701000,514,20152,3212.0,369.0,2025-10-21
701001,514,20875,1114.0,69.0,2025-09-03
701002,514,20626,4246.0,189.0,2025-10-28
701003,514,21487,11221.0,21.0,2026-08-21
701004,514,20263,7166.0,,2025-10-16
701005,514,20676,8935.0,376.0,2025-10-03
701006,514,20333,5848.0,433.0,2025-12-06
701007,514,20078,6410.0,58.0,2026-01-07
701008,514,21143,10289.0,323.0,2026-08-01
701009,514,20134,1562.0,305.0,2026-04-20
701010,514,21019,,441.0,2026-04-07
701011,514,20660,1360.0,250.0,2025-11-11
701012,514,20729,23907.0,206.0,2026-04-22
701013,514,21473,15683.0,236.0,2025-11-23
701014,514,21404,219.0,356.0,2026-01-23
701015,514,21247,6650.0,483.0,2025-09-16
701016,514,20513,14106.0,36.0,2025-09-25
701017,514,20007,1083.0,329.0,2025-10-22
701018,514,21154,4564.0,221.0,2026-02-04
701019,514,20060,,375.0,2025-11-17
701020,514,20039,188.0,324.0,2025-11-06
701021,514,20340,6502.0,500.0,2026-07-06
701022,514,21371,1919.0,362.0,2025-09-16
701023,514,20927,14045.0,84.0,2025-09-28
701024,514,21007,19267.0,361.0,2026-06-16
701025,514,20616,15703.0,224.0,2025-10-26
701026,514,21428,3497.0,,2026-04-04
701027,514,21106,10774.0,495.0,2025-10-22
701028,514,20805,10124.0,300.0,2025-09-05
701029,514,20698,2090.0,366.0,2026-06-12
701030,514,20479,9603.0,220.0,2026-01-10
701031,514,20219,205.0,451.0,2026-06-04
701032,514,20649,4933.0,424.0,2025-12-22
701033,514,21155,1422.0,88.0,2026-08-24
701034,514,20763,699.0,146.0,2025-11-08
701035,514,21316,436.0,440.0,2025-10-25
701036,514,20121,6482.0,208.0,2026-04-10
701037,514,20883,2259.0,44.0,2026-01-13
701038,514,21244,7017.0,41.0,2025-10-01
701039,514,21180,368.0,311.0,2026-08-28
701040,514,20245,2060.0,105.0,2026-05-02
701041,514,20170,4218.0,287.0,2026-08-08
701042,514,21479,8507.0,472.0,2026-03-26
701043,514,21370,2088.0,151.0,2026-07-25
701044,514,20793,5348.0,285.0,2026-03-22
701045,514,20211,11810.0,83.0,2025-09-09
701046,514,20366,5204.0,220.0,2026-06-21
701047,514,20996,1443.0,427.0,2026-05-05
701048,514,21325,134.0,14.0,2026-05-02
701049,514,20247,11101.0,76.0,2026-06-23
701050,514,20175,117.0,300.0,2025-11-11
701051,515,20677,9903.0,22.0,2025-09-19
701052,515,20277,3589.0,473.0,2026-03-18
701053,515,21100,13341.0,238.0,2026-03-16
701054,515,21439,7645.0,238.0,2025-11-16
701055,515,21220,29477.0,175.0,2026-08-31
701056,515,20158,2059.0,,2025-12-16
701057,515,21054,6949.0,479.0,2026-03-01
701058,515,20944,2451.0,390.0,2026-02-14
701059,515,20194,3117.0,58.0,2026-04-16
701060,515,20653,4709.0,474.0,2025-09-18
701061,515,20728,9865.0,474.0,2026-08-23
701062,515,21497,19741.0,46.0,2026-03-04
701063,515,20232,6972.0,229.0,2025-12-22
701064,515,20060,2579.0,247.0,2026-01-24
701065,515,21230,2608.0,339.0,2026-08-24
701066,515,21376,6379.0,232.0,2026-01-16
701067,515,20053,1301.0,323.0,2025-12-21
701068,515,20463,558.0,21.0,2026-03-24
701069,515,20727,2088.0,338.0,2026-02-04
701070,515,20313,1614.0,108.0,2026-05-08
701071,515,20810,1676.0,126.0,2025-09-01
701072,515,20997,1269.0,75.0,2026-08-20
701073,515,20804,205.0,191.0,2026-04-19
701074,515,20937,86.0,337.0,2025-11-15
701075,515,20641,20979.0,,2026-01-27
701076,515,20789,2662.0,336.0,2025-10-28
701077,515,20198,2313.0,377.0,2026-05-07
701078,515,20748,5428.0,394.0,2026-01-08
701079,515,20949,1174.0,,2026-05-24
701080,515,20114,14280.0,414.0,2026-03-12
701081,515,20927,7359.0,211.0,2025-12-31
701082,515,20540,447.0,319.0,2025-11-05
701083,515,20201,2577.0,165.0,2026-06-15
701084,515,20516,10075.0,432.0,2026-02-03
701085,515,21408,13806.0,128.0,2026-03-27
701086,515,20794,3004.0,271.0,2026-06-17
701087,515,21122,4531.0,78.0,2026-01-15
701088,515,20670,871.0,495.0,2026-03-25
701089,515,20777,22550.0,242.0,2026-07-08
701090,515,21183,1257.0,166.0,2025-11-16
701091,515,20586,,144.0,2026-07-31
701092,515,20886,5001.0,185.0,2025-10-22
701093,515,21372,4462.0,336.0,2026-02-10
701094,515,20534,3427.0,441.0,2026-06-25
701095,515,21082,1250.0,178.0,2026-02-25
701096,515,20451,926.0,181.0,2026-04-19
701097,515,20200,1188.0,388.0,2025-12-20
701098,515,21176,984.0,303.0,2026-06-30
701099,515,20767,7210.0,276.0,2026-01-29
701100,515,20864,2055.0,137.0,2026-03-16
701101,515,20726,284.0,341.0,2026-05-20
701102,515,20899,16579.0,394.0,2026-05-18
701103,515,20330,10262.0,115.0,2026-02-20
701104,515,21099,12529.0,309.0,2025-09-20
701105,515,21391,25175.0,279.0,2026-05-07
701106,515,20642,911.0,318.0,2026-02-18
701107,515,21034,2406.0,300.0,2025-11-09
701108,515,20675,6770.0,99.0,2026-05-03
701109,515,20460,5678.0,172.0,2025-11-27
701110,515,20117,797.0,292.0,2026-04-21
701111,515,21051,8067.0,473.0,2026-07-17
701112,515,21068,1212.0,434.0,2026-08-23
701113,515,20747,1208.0,393.0,2026-01-30
701114,515,21335,3671.0,36.0,2025-10-08
701115,515,20820,4285.0,,2026-01-07
701116,515,20425,4137.0,214.0,2026-08-09
701117,515,20141,457.0,,2025-12-18
701118,515,20340,10010.0,259.0,2026-05-24
701119,515,20946,1472.0,477.0,2026-01-19
701120,515,20553,661.0,152.0,2026-03-19
701121,515,20721,10470.0,387.0,2026-08-24
701122,515,21474,14856.0,240.0,2026-07-15
701123,515,20783,9447.0,258.0,2026-01-22
701124,515,20017,7906.0,,2026-03-02
701125,515,21161,5077.0,433.0,2026-03-19
701126,516,20450,2735.0,95.0,2026-06-04
701127,516,20411,311.0,441.0,2026-05-31
701128,516,20822,1794.0,17.0,2026-05-12
701129,516,21424,1594.0,432.0,2026-08-15
701130,516,21111,1028.0,434.0,2026-11-08
701131,516,20516,4392.0,295.0,2026-04-13
701132,516,20955,2341.0,136.0,2025-11-01
701133,516,21143,289.0,442.0,2026-08-21
701134,516,20136,850.0,104.0,2026-04-09
701135,516,21151,3929.0,134.0,2026-08-26
701136,516,20060,271.0,,2026-07-22
701137,516,20703,6511.0,,2026-06-02
701138,516,20749,2336.0,27.0,2026-05-06
701139,516,21277,2239.0,381.0,2026-06-18
701140,516,21295,3067.0,426.0,2026-04-25
701141,516,20547,,118.0,2026-07-29
701142,516,21398,1461.0,75.0,2026-01-09
701143,516,20464,3873.0,45.0,2026-09-03
701144,516,20915,2851.0,253.0,2026-02-03
701145,516,20273,1062.0,301.0,2026-05-16
701146,516,21084,7207.0,333.0,2026-01-30
701147,516,21298,5457.0,39.0,2025-10-01
701148,516,21438,3671.0,426.0,2026-05-02
701149,516,20401,6497.0,212.0,2025-12-08
701150,516,20250,6902.0,381.0,2026-07-08
701151,516,20535,4211.0,456.0,2026-08-22
701152,516,21238,6200.0,,2025-11-22
701153,516,21359,4086.0,97.0,2026-04-28
701154,516,21314,3896.0,13.0,2026-07-14
701155,516,21272,3294.0,99.0,2026-03-18
701156,516,20718,4775.0,362.0,2026-03-18
701157,516,21461,590.0,25.0,2025-10-14
701158,516,20058,7271.0,414.0,2026-03-31
701159,516,20443,7021.0,252.0,2025-11-08
701160,516,21288,101.0,398.0,2026-02-18
701161,516,20825,5973.0,473.0,2026-04-02
701162,516,20644,471.0,395.0,2026-06-21
701163,516,20057,1395.0,406.0,2026-04-24
701164,516,20230,4650.0,113.0,2026-06-16
701165,516,21456,599.0,361.0,2025-11-13
701166,516,21183,5822.0,271.0,2026-08-19
701167,516,21380,6099.0,343.0,2026-04-08
701168,516,21163,2420.0,393.0,2026-06-14
701169,516,20695,22.0,333.0,2026-04-19
701170,516,20313,1156.0,54.0,2026-04-11
701171,516,20246,3279.0,498.0,2026-06-22
701172,516,20294,13578.0,57.0,2025-10-03
701173,516,20043,3415.0,264.0,2026-05-04
701174,516,21469,1028.0,11.0,2025-10-27
701175,516,21029,3435.0,244.0,2026-08-06
701176,516,20604,2654.0,189.0,2025-09-10
701177,516,20318,5172.0,261.0,2026-01-19
701178,516,20237,387.0,455.0,2025-10-05
701179,516,20071,4892.0,465.0,2026-06-06
701180,516,20587,2663.0,251.0,2025-11-05
701181,516,21351,11266.0,267.0,2025-09-02
701182,516,20143,1430.0,247.0,2025-10-26
701183,516,20840,3422.0,230.0,2026-03-31
701184,516,21118,9189.0,481.0,2026-01-11
701185,516,20360,370.0,20.0,2025-11-18
701186,516,20452,9461.0,185.0,2026-08-05
